,,TOOL STORE STOCK INVENTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,,5293,,,,,,,,,,11/01/2024,,,,12/01/2024,,,,01/01/2025,,,,02/01/2025,,,,03/01/2025,,,,04/01/2025,,,,05/01/2025,,,,06/01/2025,,,,07/01/2025,,,,08/01/2025,,,,09/01/2025,,,,10/01/2025,,,,11/01/2025,,,,12/01/2025,,,,01/01/2026,,,,02/01/2026,,,,,03/01/2026,,,
,S.No.,"M/C 
Name","Part
Size","Pitch
(mm)",Wire Dia,Part Name,,,,,,,,,,,,,,,,,,STN,Tool Family Code,Tool Description,Tool Code,Marking,A/F,"Length
(mm) ",I/D (mm),,O/D (mm),,"Carbide Dia
(mm)","Pointing Length 
(mm)",,"Depth
(mm)","Tool
Mtrl.",Assumed Life,Actual Life,Rng Stock,"Location 
(RaN-RoN-BN)",Spare Stock,"Location 
(RaN-RoN-BN)",Min. Qty.,Max. Qty.,Total Prod. Plan Qty.,Forgb. Qty.,Reqd. Qty.,Last Physical Stock Checked On,Remarks,,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock,,Opening Stock,Incoming Stock,Consumed Stock,Closing Stock
,,,,,,HHB,HHS,SHCB,SHCS,HFB,HFS,FLG,SHFS,SHFB,TRXS,AXB,BHCS,DDB,SQB,THS,NIB,PINS,SSS,,,,,,,,FRONT,BACK,FRONT,BACK,,FRONT,BACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,254LL,M24,3,21.9,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.002/00,L.H.,L,114,21.9,,,,,,,,,,,1,,23,TSR-07-C,5,20,,,,,,,25,0,2,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,,23,0,0,23
,,254LL,M24,3,21.9,a,a,,,,,,,,,,,,,,,,,Cut Off,078,Transfer Fingers,T.05.0.078.004/00,R.H.,M,114,21.9,,,,,,,,,,,1,,23,TSR-07-C,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,2,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,,23,0,0,23
,,254LL,M24,3,21.9,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.004/00,L.H.,M,114,21.9,,,,,,,,,,,1,,23,TSR-07-C,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,2,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,23,0,0,23,,23,0,0,23
,,254LL,M24,3,21.9,a,a,,,,,,,,,,,,,,,,,Cut Off,078,Transfer Fingers,T.05.0.078.006/00,R.H.,S,114,21.9,,,,,,,,,,,1,,20,TSR-07-C,5,20,,,,,,,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,,20,0,0,20
,,254LL,M24,3,21.9,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.006/00,L.H.,S,114,21.9,,,,,,,,,,,1,,20,TSR-07-C,5,20,,,,,,,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,,20,0,0,20
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,078,Transfer Fingers,T.05.0.078.001/00,R.H.,L,114,23.7,,,,,,,,,,,1,,25,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,,25,0,0,25
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.001/00,L.H.,L,114,23.7,,,,,,,,,,,1,,25,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,,25,0,0,25
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,078,Transfer Fingers,T.05.0.078.003/00,R.H.,M,114,23.7,,,,,,,,,,,1,,21,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,2,23,23,0,0,23,23,0,0,23,23,0,2,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,,21,0,0,21
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.003/00,L.H.,M,114,23.7,,,,,,,,,,,1,,21,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,2,23,23,0,0,23,23,0,0,23,23,0,2,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,,21,0,0,21
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,078,Transfer Fingers,T.05.0.078.005/00,R.H.,S,114,23.7,,,,,,,,,,,1,,21,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,4,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,,21,0,0,21
,,254LL,M24,3,23.7,a,a,,,,,,,,,,,,,,,,,Cut Off,077,Transfer Fingers,T.05.0.077.005/00,L.H.,S,114,23.7,,,,,,,,,,,1,,21,TSL-B-12,5,20,,,,,,,25,0,0,25,25,0,0,25,25,0,0,25,25,0,0,25,25,0,4,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,21,0,0,21,,21,0,0,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,64S,M6,1,5.75,,a,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.001/00,,,25,5.26,,25,30,,,,,,,,1,TSR-01-A,1,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,64S,M6,1,5.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.01.0.079.002 /00,,,20,5.26,,25,30,,,,,,,,1,TSR-01-A,2,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.003/00,,,25,5.85,,25,30,,,,,,,,1,TSR-01-A,2,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.004/00,,,30,5.85,,25,30,,,,,,,,1,TSR-01-A,0,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.005/00,,,35,5.85,,25,30,,,,,,,,1,TSR-01-A,1,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.006/00,,,40,5.85,,25,30,,,,,,,,1,TSR-01-A,1,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.007/00,,,45,5.85,,25,30,,,,,,,,1,TSR-01-A,1,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,64S,M6,1,5.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.01.0.079.008/00,,,50,5.85,,25,30,,,,,,,,1,TSR-01-A,0,TSL-C-05,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,64S,M6,1,5.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.01.0.079.009/00,,,30,5.3,,25,30,,,,,,,,2,TSR-01-A,2,TSL-C-05,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,64S,M6,1,5.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.01.0.079.010/00,,,40,5.3,,25,30,,,,,,,,1,TSR-01-A,0,TSL-C-05,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.001/01,,,35,7.1,,38,45,24,,,,,,,1,TSR-02-A,5,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5,5,0,0,5,5,0,0,5,5,0,0,5,,5,0,0,5
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.002/00,,,40,7.1,,38,45,24,,,,,,,1,TSR-02-A,0,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.003/00,,,50,7.1,,38,45,24,,,,,,,1,TSR-02-A,1,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,84S,M8,1.25,7.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.02.0.079.004/00,,,25,7.85,,38,45,24,,,,,,,1,TSR-02-A,0,TSL-C-08,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,84S,M8,1.25,7.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.02.0.079.005/00,,,30,7.85,,38,45,24,,,,,,,1,TSR-02-A,0,TSL-C-08,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,84S,M8,1.25,7.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.02.0.079.006/00,,,35,7.85,,38,45,24,,,,,,,1,TSR-02-A,0,TSL-C-08,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.007/00,,,15,7.1,,38,45,24,,,,,,,1,TSR-02-A,3,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,,3,0,0,3
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.008/00,,,20,7.1,,38,45,24,,,,,,,1,TSR-02-A,6,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,,6,0,0,6
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.02.0.079.009/00,,,25,7.1,,38,45,24,,,,,,,1,TSR-02-A,1,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,,,,25,7.1,,38,45,24,12,,,,,,1,TSR-02-A,1,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,84S,M8,1.25,7.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,,,,25,7.1,,38,45,24,16,,,,,,1,TSR-02-A,2,TSL-C-07,1,3,,,,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,,079,Front W/F Ptg. Die,,,,20,8.95,7.35,38,45,,15,,,,,,1,,0,TSL-C-10,1,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.003/02,,,30,8.95,,38,45,,,,,,,,2,A4,1,TSL-C-10,1,3,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.012/02,,,40,8.95,,38,45,,,,,,,,2,A4,3,TSL-C-10,1,3,,,,,,,,,,,,,,,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,,3,0,0,3
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.013/02,,,50,8.95,,38,45,,,,,,,,1,A4,2,TSL-C-10,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.001/02,,,20,8.95,,38,45,,,,,,,,1,A4,6,TSL-C-10,1,3,,,,,,,,,,,,,,,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,6,0,0,6,,6,0,0,6
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.006/02,,,15,8.95,,38,45,,,,,,,,1,,2,TSL-C-10,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,6L4S,M10,1.5,9.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.03.0.079.024/00,,,20,9.85,,38,45,,,,,,,,1,,2,TSL-C-10,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,6L4S,M10,1.5,9.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.03.0.079.004/01,,,25,9.85,,38,45,,,,,,,,1,,2,TSL-C-10,1,3,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,6L4S,M10,1.5,9.75,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.03.0.079.002/02,,,25,8.95,,38,45,,,,,,,,1,,4,TSL-C-10,1,3,,,,,,,,,,,,,,,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,,4,0,0,4
,,6L4S,"3/8""",UNC,9.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.03.0.079.021/00,,,20,9.44,,38,45,,,,,,,,1,TSR-03-D,0,TSR-03-D,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,6L4S,"3/8""",UNC,9.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.03.0.079.022/00,,,32.5,9.44,,38,45,,,,,,,,1,TSR-03-D,0,TSR-03-D,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,6L4S,"3/8""",UNC,9.75,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.03.0.079.023/00,,,45.5,9.44,,38,45,,,,,,,,1,TSR-03-D,0,TSR-03-D,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M10,1.25,13.65,,,,,,,a,,,,,,,,,,,,4,079,Front Plain Die,T.04.1.079.042A/01,,,40,9.08,,,,,,,,,100000,80000,1,,0,TSL-B-08,1,3,200000,0,2.5,,,,,,,,,,,,0,0,0,0,5,0,0,5,5,0,2,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,"1.5, 1.75",11.65,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.04.0.079.014/00,,,30,,,44,49,,,,,,,,1,TSR-04-C,0,TSL-C-11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,"1.5, 1.75",11.65,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,,,,35,,,44,49,,,,,,,,1,,0,TSL-C-11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,"1.5, 1.75",11.65,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.04.0.079.015/00,,,40,11.77,,44,49,,,,,,,,1,TSR-04-C,1,TSL-C-11,1,3,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,164S,M12,1.75,11.65,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,,,,45,,,44,49,,,,,,,,1,,0,TSL-C-11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,1.75,11.65,a,,,,,,,,,,,,,,,,,,2,079,Front W/F Die,T.04.0.079.016/00,,,50,11.77,,44,49,,,,,,,,1,TSR-04-C,1,TSL-C-11,1,3,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,164S,M12,,,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.010/00,,,20,10.76,,44,49,,,,,,,,2,,0,,1,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,,,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.011/00,,,25,10.76,,44,49,,,,,,,,2,,0,,1,3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
,,164S,M12,1.5,,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.013/00,,,35,10.75,,44,49,,,,,,,,0,,1,TSL-C-11,1,3,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,164S,M14,1.5,13.65,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.044/00,,,25,12.9,,63.5,68.5,,,,,,,,1,,1,TSR-05-D,1,2,,,,05/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
,,164S,M14,1.5,13.65,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.045/00,,,30,12.9,,63.5,68.5,,,,,,,,1,TSR-05-D,2,TSL-C-13,1,2,,,,05/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,,2,0,0,2
,,164S,M14,1.5,13.65,,a,,,,,,,,,,,,,,,,,3,079,Front W/F Die,T.04.0.079.046/00,,,35,12.9,,63.5,68.5,,,,,,,,1,TSR-05-D,1,TSL-C-13,1,2,,,,05/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,0,0,1
